machine_id,site_session_id,domain_id,event_date,event_time,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,NO NEGUEMOS EL AMOR MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,PROMISE MUSIC DOWNLOAD,1,1.29,1.29,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,YOU MUSIC DOWNLOAD,1,1.29,1.29,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,CUANDO ME ENAMORO MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,QUE VIDA LA MIA MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,A TI MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,ME ENAMOR_ DE TI MUSIC DOWNLOAD,1,1.29,1.29,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,TE VI VENIR MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,SABES MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,"TE QUIERO TANTO, TANTO MUSIC DOWNLOAD",1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,ME ENAMORA MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,CUIDARTE EL ALMA MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,ATADO A TU AMOR (ALBUM VERSION) MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,GRACIAS A TI (REMIX) MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,TU ANGELITO MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,NIA BONITA MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,EL AMOR MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,ESTOY ENAMORADO MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,CORAZON SIN CARA MUSIC DOWNLOAD,1,0.89,0.89,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,AMOR DEL BUENO MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1028E8,79731221467488,4046669681622005860,20120305,0:24:20,48,QUIEREME MUSIC DOWNLOAD,1,0.99,0.99,99,4,3,8,6,1,5,1,1,95386,amazon.com
1.1032E8,79934880223598,4046669681622005860,20120319,22:22:25,99,MUELLER 6455 ADJUSTABLE HINGED KNEE BRACE N/A,1,19.99,24.98,99,4,3,8,6,0,5,1,0,92102,amazon.com
1.1032E8,79973111566702,4046669681622005860,20120319,23:23:41,99,HELLO N/A,1,2.99,15.97,99,1,2,7,5,0,1,1,0,17545,amazon.com
1.1032E8,79759577715063,4046669681622005860,20120328,0:52:51,54,TY BEANIE BOOS TUNDRA THE POLAR BEAR N/A,2,15.80,53.22,99,2,3,6,7,1,3,1,0,43016,amazon.com
1.1032E8,79759577715063,4046669681622005860,20120328,0:52:51,54,TY BEANIE BOOS PETUNIA PURPLE BUNNY N/A,2,17.50,53.22,99,2,3,6,7,1,3,1,0,43016,amazon.com
1.1033E8,79993121542517,4046669681622005860,20120326,4:14:36,14,MITSUBISHI WD-65733 150 WATT TV LAMP REPLACEMENT N/A,1,50.44,50.44,99,3,5,11,5,0,1,1,0,22812,amazon.com
1.1033E8,78178141016442,4046669681622005860,20120331,16:43:29,16,NATURE MADE CALCIUM MAGNESIUM ZINC WITH VITAMIN D - 300 COUNT N/A,1,11.11,34.11,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,79706252317023,4046669681622005860,20120304,1:46:58,16,"NATROL TONALIN CLA 1200MG, 90 SOFTGELS N/A",2,26.64,45.26,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,79706252317023,4046669681622005860,20120304,1:46:58,16,"NATROL CARB INTERCEPT WITH PHASE 2 CARB CONTROLLER, 120 CAPSULES N/A",1,9.98,45.26,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,79706252317023,4046669681622005860,20120304,1:46:58,23,"NATROL BIOTIN, MAXIMUM STRENGTH, 10,000 MCG, TABLETS, 100 CT. N/A",1,8.64,45.26,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,80615943377273,4046669681622005860,20120330,4:42:40,16,NATURE MADE CALCIUM MAGNESIUM AND ZINC DIETARY SUPPLEMENT MADE WITH VITAMIN D 300 TABLETS PER BOTTLE N/A,1,17.20,98.44,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,80615943377273,4046669681622005860,20120330,4:42:40,16,"NATROL GLUCOSAMINE CHONDROITIN AND MSM, 150 TABLETS N/A",1,21.64,98.44,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,80615943377273,4046669681622005860,20120330,4:42:40,16,"OLAY AGE DEFYING DAILY RENEWAL CLEANSER, BETA HYDROXY COMPLEX WITH GENTLE MICROBEADS, 6.78-FLUID OUNCE  (PACK OF 4) N/A",1,17.96,98.44,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,80615943377273,4046669681622005860,20120330,4:42:40,16,"NATROL TONALIN CLA 1200MG, 90 SOFTGELS N/A",3,41.64,98.44,99,4,1,3,5,0,1,1,0,92116,amazon.com
1.1033E8,80104745013622,4046669681622005860,20120327,20:18:53,48,BARBRA STREISAND MUSIC DOWNLOAD,1,0.99,0.99,99,2,6,11,1,1,3,1,1,65802,amazon.com
1.1033E8,80452729442680,4046669681622005860,20120329,7:07:52,48,AIN'T NO LOVE IN THE HEART OF THE CITY MUSIC DOWNLOAD,1,0.99,0.99,99,4,4,4,5,1,1,1,0,98466,amazon.com
1.1034E8,79747388019057,4046669681622005860,20120322,21:15:29,2,"ETNIES MEN'S LURKER VULC,NAVY/WHITE,11 D (M) US N/A",1,19.98,56.21,99,3,2,8,2,0,2,1,0,39429,amazon.com
1.1034E8,79747388019057,4046669681622005860,20120322,21:15:29,15,"FALLEN FORTE SKATE SHOE - MEN'S BLACK/WHITE/RED, 11.0 N/A",1,19.23,56.21,99,3,2,8,2,0,2,1,0,39429,amazon.com
1.1034E8,80177825059190,4046669681622005860,20120327,2:56:19,20,ENERGIZER TRAIL FINDER 7 LED HEAD LIGHT (3 AAA BATTERIES INCLUDED) N/A,1,16.99,31.31,99,4,5,4,6,1,5,1,0,95219,amazon.com
1.1034E8,80177825059190,4046669681622005860,20120327,2:56:19,20,GENERIC DIRT DEVIL F1 HEPA FILTER N/A,1,8.74,31.31,99,4,5,4,6,1,5,1,0,95219,amazon.com
1.1041E8,78899370529117,4046669681622005860,20120302,19:21:12,21,THE JEWISH JESUS HOW JUDAISM AND CHRISTIANITY SHAPED EACH OTHER N/A,1,31.55,31.55,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,78899388617053,4046669681622005860,20120302,1:48:13,23,"THE GENESIS MEDITATIONS A SHARED PRACTICE OF PEACE FOR CHRISTIANS, JEWS, AND MUSLIMS N/A",1,7.97,11.96,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,78899388617053,4046669681622005860,20120302,1:48:13,23,"THE KOREN SACKS SIDDUR A HEBREW/ENGLISH PRAYERBOOK, COMPACT SIZE (HEBREW EDITION) (LEATHER BOUND) N/A",1,17.54,21.53,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79755562193265,4046669681622005860,20120322,19:41:34,21,THE MEANING OF THE BIBLE WHAT THE JEWISH SCRIPTURES AND CHRISTIAN OLD TESTAMENT CAN TEACH US N/A,1,18.77,96.54,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79755562193265,4046669681622005860,20120322,19:41:34,99,THE JEWISH ANNOTATED NEW TESTAMENT N/A,1,23.74,96.54,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79755562193265,4046669681622005860,20120322,19:41:34,21,"REVELATIONS VISIONS, PROPHECY, AND POLITICS IN THE BOOK OF REVELATION N/A",1,15.98,96.54,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79755562193265,4046669681622005860,20120322,19:41:34,21,THE HISTORICAL JESUS IN CONTEXT (PRINCETON READINGS IN RELIGIONS) N/A,1,24.06,96.54,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79755562193265,4046669681622005860,20120322,19:41:34,22,SOMETHING LIKE SUMMER N/A,1,13.99,96.54,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79791054655840,4046669681622005860,20120305,22:06:52,21,A DENSITY OF SOULS N/A,1,2.84,9.83,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79791054655840,4046669681622005860,20120305,22:06:52,21,BLIND FALL A NOVEL N/A,1,0.68,11.52,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79791054655840,4046669681622005860,20120305,22:06:52,99,THE MOONLIT EARTH N/A,1,2.86,11.52,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,80240470659431,4046669681622005860,20120312,13:41:40,21,I HEARD GOD LAUGHING: POEMS OF HOPE AND JOY[PAPERBACK] N/A,1,10.20,40.02,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,80240470659431,4046669681622005860,20120312,13:41:40,21,ISLAMIC MYSTICAL POETRY SUFI VERSE FROM THE EARLY MYSTICS TO RUMI (PENGUIN CLASSICS) N/A,1,12.42,40.02,99,1,1,5,5,0,1,1,0,03820,amazon.com
1.1041E8,79406457950571,4046669681622005860,20120316,4:39:36,21,THE A TO Z OF THE GILDED AGE (THE A TO Z GUIDE SERIES) N/A,1,13.78,17.77,99,3,2,2,4,1,2,1,0,30830,amazon.com
1.1042E8,78152531579258,4046669681622005860,20120331,18:02:28,20,ON STAGE ASVS4B 4-INCH POP FILTER N/A,1,11.04,35.29,99,3,1,6,1,0,2,1,0,72209,amazon.com
1.1042E8,78152531579258,4046669681622005860,20120331,18:02:28,54,MUSICIAN'S GEAR DIE-CAST MIC STAND BLACK N/A,1,14.99,35.29,99,3,1,6,1,0,2,1,0,72209,amazon.com
1.1046E8,79680858231132,4046669681622005860,20120301,3:45:28,32,1080P HD UNDERWATER CAMCORDER N/A,1,116.98,116.98,99,3,4,1,6,0,2,1,0,33433,amazon.com
1.1046E8,79865313104241,4046669681622005860,20120322,19:52:43,14,69\\1 X 45\\1 ALUMINUM SUPER-WIDE TRI-FOLD ATV MOTORCYCLE UTILITY LOADING RAMP N/A,1,89.91,160.46,99,3,3,4,4,0,1,1,0,74902,amazon.com
1.1046E8,79865313104241,4046669681622005860,20120322,19:52:43,1,SAFCO LOOP ARMS FOR VUE MESH EXTENDED-HEIGHT CHAIR N/A,1,45.06,160.46,99,3,3,4,4,0,1,1,0,74902,amazon.com
1.1046E8,80706010485104,4046669681622005860,20120321,2:41:00,8,ACTIVATION FEE 36.00,1,0.00,0.01,99,3,3,4,4,0,1,1,0,74902,amazon.com
1.1046E8,80706010485104,4046669681622005860,20120321,2:41:00,34,"PHONE 1:PANTECH PURSUIT II PHONE, GREEN (AT&T) AT&T",1,0.01,0.01,99,3,3,4,4,0,1,1,0,74902,amazon.com
1.1046E8,80706010485104,4046669681622005860,20120321,2:41:00,21,CURRENT CHARGES 0.01,1,0.00,0.01,99,3,3,4,4,0,1,1,0,74902,amazon.com
1.1046E8,78920232145245,4046669681622005860,20120302,5:50:04,31,KICKER 10C124 COMP 12-INCH SUBWOOFER 4 SVC (BLACK) N/A,1,61.44,189.68,99,3,4,7,5,1,5,1,0,33913,amazon.com
1.1046E8,78920232145245,4046669681622005860,20120302,5:50:04,31,BOSS AUDIO R1100M MOSFET MONOBLOCK POWER AMPLIFIER WITH REMOTE SUBWOOFER LEVEL CONTROL N/A,1,60.38,189.68,99,3,4,7,5,1,5,1,0,33913,amazon.com
1.1046E8,78920232145245,4046669681622005860,20120302,5:50:04,54,BOSS KIT-2 COMPLETE 8 GAUGE AMPLIFIER INSTALLATION KIT N/A,1,12.97,189.68,99,3,4,7,5,1,5,1,0,33913,amazon.com
1.1046E8,78920232145245,4046669681622005860,20120302,5:50:04,31,ATREND E12SV B BOX SERIES 12-INCH SINGLE VENTED SUBWOOFER ENCLOSURE N/A,1,30.94,189.68,99,3,4,7,5,1,5,1,0,33913,amazon.com
1.1046E8,78920232145245,4046669681622005860,20120302,5:50:04,14,IMC LC-1 CAR BASS AMPLIFIER REMOTE LEVEL CONTROL KNOB N/A,1,7.99,17.72,99,3,4,7,5,1,5,1,0,33913,amazon.com
1.1046E8,78808136814950,4046669681622005860,20120311,20:55:41,22,"BISSELL STEAM MOP SELECT, TITANIUM, 80K6 HOME & KITCHEN N/A",1,78.54,83.02,99,2,3,7,5,1,1,1,0,54115,amazon.com
1.1046E8,78551278096741,4046669681622005860,20120310,21:51:05,21,"BELKIN VERVE TAB FOLIO FOR KINDLE FIRE, PURPLE N/A",1,29.99,29.99,99,4,5,4,6,1,5,1,0,80013,amazon.com
1.1046E8,80865717588330,4046669681622005860,20120315,20:27:58,48,CINEMA (FEAT. GARY GO) (SKRILLEX REMIX) MUSIC DOWNLOAD,1,0.99,0.99,99,2,1,1,4,0,1,1,0,43204,amazon.com
1.1046E8,78460787757413,4046669681622005860,20120310,16:17:58,21,CHEAPER TO KEEP HER PART 3 (MORE MONEY MORE PROBLEMS) EBOOK KIKI SWINSON PRESENTS UNIQUE KINDLE STORE N/A,1,9.69,14.17,99,3,2,11,4,1,2,1,0,23518,amazon.com
1.1046E8,78460787757413,4046669681622005860,20120310,16:17:58,21,PROJECT QUEEN EBOOK TERESA D. PATTERSON KINDLE STORE N/A,1,0.99,5.47,99,3,2,11,4,1,2,1,0,23518,amazon.com
1.1046E8,78460787757413,4046669681622005860,20120310,16:17:58,21,PROJECT QUEEN II EBOOK TERESA D. PATTERSON KINDLE STORE N/A,1,0.99,5.47,99,3,2,11,4,1,2,1,0,23518,amazon.com
1.1046E8,78218314912100,4046669681622005860,20120309,14:27:19,23,BARBIE IN A MERMAID TALE 2 N/A,1,11.99,11.99,99,2,2,11,4,0,2,1,1,60654,amazon.com
1.1046E8,80620642898281,4046669681622005860,20120314,12:42:44,54,"BALL, BOUNCE AND SPORT BALL, BOUNCE AND SPORT CARS HOPPER N/A",1,11.38,23.16,99,2,2,11,4,0,2,1,1,60654,amazon.com
1.1046E8,80620642898281,4046669681622005860,20120314,12:42:44,10,EXCELL 16-INCH BY 34-INCH WATERGARD TUB MAT N/A,1,5.89,23.16,99,2,2,11,4,0,2,1,1,60654,amazon.com
1.1046E8,80620642898281,4046669681622005860,20120314,12:42:44,20,"EXCELL 1CB-065O0-7079/100 16-INCH BY 34-INCH WATERGARD TUB MAT, WHITE N/A",1,5.89,23.16,99,2,2,11,4,0,2,1,1,60654,amazon.com
1.1047E8,79819655483743,4046669681622005860,20120304,3:16:28,54,SCHYLLING XYLOPHONE - WOODEN N/A,1,12.95,135.91,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79819655483743,4046669681622005860,20120304,3:16:28,36,"NI HAO, KAI-LAN SUPER SPECIAL DAYS N/A",1,7.99,135.91,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79819655483743,4046669681622005860,20120304,3:16:28,21,2011 WORLD SERIES CHAMPIONS ST. LOUIS CARDINALS [BLU-RAY] N/A,1,15.49,135.91,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79819655483743,4046669681622005860,20120304,3:16:28,23,BASEBALL'S GREATEST GAMES 2011 WORLD SERIES GAME 6 [BLU-RAY] N/A,1,22.49,135.91,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79819655483743,4046669681622005860,20120304,3:16:28,9,"NI HAO, KAI-LAN KAI-LAN'S GREAT TRIP TO CHINA N/A",1,11.23,135.91,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79819655483743,4046669681622005860,20120304,3:16:28,23,STEP2 PUSH AROUND BUGGY 10TH ANNIVERSARY N/A,1,39.97,135.91,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79902768763232,4046669681622005860,20120305,1:42:34,23,DISNEY'S LITTLE EINSTEINS - OUR BIG HUGE ADVENTURE N/A,1,6.99,124.93,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79902768763232,4046669681622005860,20120305,1:42:34,21,"LIFT-A-FLAP SOUND BOOK LITTLE EINSTEINS, CATCH THAT KITE! (DISNEY'S LITTLE EINSTEINS (PUBLICATIONS INTERNATIONAL)) N/A",1,9.98,124.93,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,79902768763232,4046669681622005860,20120305,1:42:34,27,"KINDLE TOUCH, WI-FI, 6\\1 E INK DISPLAY - INCLUDES SPECIAL OFFERS & SPONSORED SCREENSAVERS N/A",1,99.00,124.93,99,2,3,4,6,1,1,1,0,45243,amazon.com
1.1047E8,78912575508829,4046669681622005860,20120302,2:27:14,54,JUSTIN BIEBER DH LIFE-SIZE STANDUP POSTER N/A,1,33.26,33.26,99,4,6,9,2,1,1,1,0,90278,amazon.com
1.1047E8,80531167515001,4046669681622005860,20120330,15:32:52,33,PREMIUM RUBBERIZED PURPLE SNAP-ON COVER HARD CASE CELL PHONE PROTECTOR FOR VERIZON MOTOROLA DROID A855 [BEYOND CELL PACKAGING] N/A,1,2.83,112.83,99,4,5,2,4,1,5,1,0,91331,amazon.com
1.1047E8,80531167515001,4046669681622005860,20120330,15:32:52,33,VERIZON MOTOROLA DROID A855 ANDROID CELL PHONE (NO CONTRACT) N/A,1,110.00,112.83,99,4,5,2,4,1,5,1,0,91331,amazon.com
1.1047E8,80531180884345,4046669681622005860,20120330,0:58:37,21,A TALE OF TWO CITIES N/A,1,3.49,10.48,99,4,5,2,4,1,5,1,0,91331,amazon.com
1.105E8,80224938496374,4046669681622005860,20120327,0:24:38,23,THE HUNGER GAMES TRILOGY BOXED SET N/A,1,29.99,33.98,99,3,4,3,5,1,1,1,0,20816,amazon.com
1.1051E8,79511147385195,4046669681622005860,20120316,15:58:45,48,HOLD ON MUSIC DOWNLOAD,1,0.99,0.99,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,79511147385195,4046669681622005860,20120316,15:58:45,48,GARY CLARK JR. MUSIC DOWNLOAD,1,5.99,5.99,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,79511154463083,4046669681622005860,20120316,14:50:51,48,THE SUBURBS MUSIC DOWNLOAD,1,5.99,5.99,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,80616953352569,4046669681622005860,20120330,13:21:24,23,MAD MEN SEASON THREE N/A,1,13.99,61.36,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,80616953352569,4046669681622005860,20120330,13:21:24,23,MAD MEN SEASON ONE N/A,1,17.89,61.36,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,80616953352569,4046669681622005860,20120330,13:21:24,23,MAD MEN SEASON FOUR N/A,1,15.49,61.36,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,80616953352569,4046669681622005860,20120330,13:21:24,23,MAD MEN SEASON TWO N/A,1,13.99,61.36,99,1,1,11,3,0,1,1,0,06320,amazon.com
1.1051E8,78344587645284,4046669681622005860,20120309,15:57:04,48,BLACKBIRD MUSIC DOWNLOAD,1,0.99,0.99,99,2,1,8,5,0,1,1,0,48105,amazon.com
1.1051E8,78616417866085,4046669681622005860,20120310,16:37:33,48,THE HUMAN HEART (FROM 'ONCE ON THIS ISLAND') MUSIC DOWNLOAD,1,0.89,0.89,99,2,1,8,5,0,1,1,0,48105,amazon.com
1.1051E8,80306785816935,4046669681622005860,20120312,13:52:38,48,BABY ELEPHANT WALK MUSIC DOWNLOAD,1,0.99,0.99,99,2,1,8,5,0,1,1,0,48105,amazon.com
1.1051E8,80674886324585,4046669681622005860,20120314,1:32:13,48,AULD LANG SYNE MUSIC DOWNLOAD,1,1.29,1.29,99,2,1,8,5,0,1,1,0,48105,amazon.com
1.1051E8,80674886324585,4046669681622005860,20120314,1:32:13,48,AULD LANG SYNE MUSIC DOWNLOAD,1,0.89,0.89,99,2,1,8,5,0,1,1,0,48105,amazon.com
1.1051E8,80565332349305,4046669681622005860,20120330,0:08:57,59,AMAZON.COM GIFT CARD N/A,1,50.00,50.00,99,2,1,4,5,0,1,1,0,60657,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,23,THE MIDNIGHT SPECIAL 1975 N/A,1,7.98,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,21,DO YOU WANT THE TRUTH OR SOMETHING BEAUTIFUL? N/A,1,6.26,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,21,THE MIDNIGHT SPECIAL 1973 N/A,1,8.42,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,23,"THE BLACK SABBATH STORY, VOL. 1 N/A",1,8.55,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,99,CAPRICORN ONE N/A,1,2.17,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,23,GROUPIES THE MOVIE N/A,1,7.64,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77524796576116,4046669681622005860,20120325,1:30:55,21,THE MIDNIGHT SPECIAL 1976 N/A,1,6.96,68.84,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,21,THE MIDNIGHT SPECIAL MILLION SELLERS N/A,1,6.25,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,19,DO NOT KICK AGAINST TH N/A,1,15.12,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,22,LIVE IN TOKYO 1999 N/A,1,12.49,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,23,ONE WAY OR ANOTHER N/A,1,10.23,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,17,FRANK ZAPPA - BABY SNAKES N/A,1,11.14,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,17,CHAD WACKERMAN TRIO - HITS LIVE N/A,1,10.29,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,21,THE MIDNIGHT SPECIAL 1974 N/A,1,7.98,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,78707321344365,4046669681622005860,20120318,4:38:31,23,LIVE '75 N/A,1,18.72,116.06,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79828282642783,4046669681622005860,20120304,5:02:13,22,RETRACED N/A,1,10.92,57.57,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79828282642783,4046669681622005860,20120304,5:02:13,99,FORTH N/A,1,11.21,57.57,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79828282642783,4046669681622005860,20120304,5:02:13,21,"BASEBALL'S BEST 1,000 REVISED RANKINGS OF THE SKILLS, THE ACHIEVEMENTS, AND THE PERFORMANCE OF THE GREATEST PLAYERS OF ALL TIME N/A",2,9.00,57.57,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79828282642783,4046669681622005860,20120304,5:02:13,23,LOST BROADCASTS N/A,1,9.52,57.57,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79911544557920,4046669681622005860,20120305,3:29:50,22,MAXELL CDR80M RECORDABLE CD FOR AUDIO CD RECORDERS N/A,2,38.32,71.28,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79911544557920,4046669681622005860,20120305,3:29:50,23,IRON MAIDEN EN VIVO! [LIMITED EDITION STEEL BOX] N/A,1,16.99,71.28,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,79911544557920,4046669681622005860,20120305,3:29:50,23,THREE DOG NIGHT/SUITABLE FOR FRAMING N/A,1,15.97,71.28,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,80240293581174,4046669681622005860,20120327,1:59:07,1,UM10FHNDS UNIVERSAL MONSTERS FRANKENSTEIN HANDS MEN'S TSHIRT XL N/A,1,20.95,159.23,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,80240293581174,4046669681622005860,20120327,1:59:07,1,LED ZEPPELIN - SWAN SONG TODDLER T-SHIRT - 2T N/A,1,17.95,159.23,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,80240293581174,4046669681622005860,20120327,1:59:07,99,ASHDOWN FS-4-ASH  A-B BOX N/A,1,99.00,159.23,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,80884399477103,4046669681622005860,20120320,2:45:21,23,"BOZZIO AND WACKERMAN DUETS, VOLUME TWO N/A",1,19.30,24.49,99,4,2,4,3,1,1,1,0,84056,amazon.com
1.1051E8,77481321959788,4046669681622005860,20120317,19:52:04,34,"SAMSUNG N7000 GALAXY NOTE UNLOCKED ANDROID SMART PHONE WITH 16GB INTERNAL MEMORY, 8MP CAMERA, HD VIDEO, SUPER AMOLED TOUCH SCREEN, BLUETOOTH AND WI-FI - BLACK N/A",1,614.99,634.99,99,2,1,4,4,0,3,1,0,48335,amazon.com
